Date,Close,High,Low,Open,Volume
2020-02-01,270.7424316,309.87422216677993,260.9457695802284,295.4991022674115,2110214900
2020-03-01,235.54937744140625,286.8082085493826,199.46074035480098,272.52445328438694,5926017600
2020-04-01,267.0212097167969,271.0658656261533,224.2029363708056,227.95344237249478,2819312300
2020-05-01,279.7435607910156,282.0600391127573,250.94371086521429,262.2687720997737,1910460500
2020-06-01,283.45733642578125,297.29193983128835,272.77575314109106,279.10014006326253,2358674500
2020-07-01,301.47149658203125,302.12705028136037,285.3601641299522,285.8218073780313,1505145300
2020-08-01,322.5131836,324.3505145899838,302.58867464761164,303.1334102651768,1045563300
2020-09-01,309.1994629,331.22906763421844,295.26704330620066,323.34419218356277,1814712700
2020-10-01,302.69683837890625,328.1702964206041,299.04452548918334,313.0326863978041,1629016100
2020-11-01,335.6232604980469,337.77386655169585,303.34572509639315,306.0896134914318,1535244300
2020-12-01,346.5803223,350.82589090117045,335.5955707930413,338.8770977,1344541500
2021-01-01,344.5107727050781,359.2009109631022,339.6233689141595,349.3888580642897,1402265400
2021-02-01,354.0899963378906,366.94621933516015,344.7992944141179,347.9086101586728,1307806200
2021-03-01,368.95709228515625,370.6234722469953,346.1957710220701,358.95886933382917,2401715800
2021-04-01,389.7510681152344,392.9453023002812,371.8933189245514,372.0987963107579,1462106600
2021-05-01,392.31024169921875,394.9067133943974,377.3291458,391.74049722680064,1547235900
2021-06-01,399.8007507324219,400.4732196157726,387.32275184489976,394.67319331118364,1282152400
2021-07-01,410.9007873535156,413.9836236211161,395.4021615922137,401.86772192529537,1422104700
2021-08-01,423.1290588378906,424.5439959767412,408.64245313898743,412.6154868,1254001400
2021-09-01,402.1206359863281,425.4622352345066,401.78328732313577,424.0660572967509,1745559600
2021-10-01,431.713623,432.0050333226642,400.7956755543508,405.13868699769125,1508665200
2021-11-01,428.244873,445.14681255755636,428.0004533224309,432.70065609859535,1335351500
2021-12-01,446.4816589355469,450.2794309,422.0030232663081,433.9603404063958,1927433900
2022-01-01,424.41949462890625,452.7858283582117,396.92104921253565,449.3143038950187,2485167800
2022-02-01,411.89190673828125,432.16434096047686,387.3744285209536,425.14586591877475,2297975100
2022-03-01,426.0515137,435.89057580759436,391.6006034425696,410.3920116393315,2380929500
2022-04-01,389.8647766113281,433.2324889343779,389.1172122790781,428.9553420724826,1856757400
2022-05-01,390.7447814941406,406.57595046514854,360.0949921925711,389.93099999547314,2418478100
2022-06-01,356.98175048828125,395.01249249931243,342.7119559119866,392.86446161345486,1958611900
2022-07-01,391.53936767578125,392.52775161157655,352.62208736054333,357.8680716301146,1437748400
2022-08-01,375.5637512207031,410.2994722549315,375.4307157273297,388.8402990223262,1443394400
2022-09-01,339.4500732421875,391.2923043037857,339.3170377294283,373.3874992533399,1998908600
2022-10-01,368.5467529296875,371.70536839644143,332.1892431636948,344.5660639118453,2024732000
2022-11-01,389.03485107421875,389.03485107421875,351.9234905550877,372.2970595163695,1745985300
2022-12-01,364.93963623046875,391.71631561696904,357.6299612480879,390.07497829557457,1735973600
2023-01-01,389.67095947265625,391.2814798923202,362.20569131530453,368.4752527593599,1575450100
2023-02-01,379.8736267089844,401.0117901001329,377.3619752109831,388.4535033545295,1603094700
2023-03-01,392.46063232421875,392.7578106468731,364.9090890189704,379.05873253361085,2515995800
2023-04-01,400.2519226074219,400.26155506482286,388.55991072472244,393.43880913283533,1395780500
2023-05-01,402.0996094,406.6512984286184,388.5214550459776,399.8093161604238,1780909100
2023-06-01,426.5710144042969,427.552556,401.07953715074433,402.3305232387405,1749901500
2023-07-01,442.17047119140625,443.76416822509725,422.14775650883297,427.80783193573643,1374698500
2023-08-01,434.9843444824219,441.6489148861471,418.2359780160268,440.7023412640841,1754892500
2023-09-01,412.8946228027344,438.1910364392377,407.8817004547506,437.70809617046336,1588981600
2023-10-01,405.3560791015625,424.6836758758127,396.6421636145172,413.5174639866338,1999294400
2023-11-01,442.3827819824219,444.24382688374453,405.79218109905696,406.3253069395805,1500017600
2023-12-01,460.7120666503906,462.88326131378165,440.3570279401739,441.7721794918263,1643624300
2024-01-01,469.94720458984375,478.4531148310099,453.93776710228565,459.5143132795238,1700872500
2024-02-01,494.4722900390625,496.4674036,470.84257244372685,471.6503595285036,1393307200
2024-03-01,509.060791,510.55952430518323,491.3871609094547,495.3481625323635,1473501100
2024-04-01,490.0535583496094,511.9213548270286,482.1264549408736,511.3844340949389,1593138700
2024-05-01,514.8402709960938,520.4048572572004,487.6812360822257,489.4677740028241,1153206200
2024-06-01,531.2900391,537.2061188469936,510.1837058356961,516.4512182058894,888367600
2024-07-01,539.458252,553.5124862253277,526.3736050225715,534.3850147090793,1038465500
2024-08-01,552.0630493164062,552.5723517,499.7537783313987,541.1820309,1244599000
2024-09-01,561.9352416992188,562.8656748595803,528.3225442602114,546.8427968895967,1044988300
2024-10-01,558.6290283203125,575.8012713,555.3183624345806,563.3052374538014,976068800
2024-11-01,591.9418945,592.7277982726248,557.8921218,561.2617282722515,901760600
2024-12-01,575.7619629,598.3472098163036,570.6829385878264,592.3545655420538,1059516700
2025-01-01,593.2146606445312,602.0465644184005,567.1231204767496,580.9624028311662,995501600
2025-02-01,585.6838989257812,604.4614936994285,574.1117771132394,584.1954805713285,871641300
2025-03-01,551.3913574,588.7987265150875,539.0503603,587.6552795,1496591400
2025-04-01,548.2550659179688,560.9890944927345,476.3394787267902,551.1321190506997,2237015100
2025-05-01,582.7100830078125,588.7903449429507,549.7380235,554.0189658024595,1402172600
2025-06-01,610.8474731445312,612.2019412008918,578.4291256266366,581.0985368094409,1495410200
2025-07-01,626.7636719,634.4682782312485,610.3429583649414,611.1758593387966,1479850800
2025-08-01,639.6245727539062,644.0173054508626,614.0812264206254,621.0322760852875,1424047400
2025-09-01,660.5768432617188,661.7271205515182,629.5797571913827,632.1380741079937,1606348500
2025-10-01,678.1983032226562,685.7950615572798,649.1437704513326,659.4152402541806,1781815100
2025-11-01,679.5208129882812,681.9171414030214,647.1650084,681.7878726,1664668300
2025-12-01,678.0591430664062,687.7439882055838,667.3998658332656,674.9667655803701,1656188700
2026-01-01,690.0853271484375,695.9393956655348,674.7273069794295,683.8424279613407,1600537800
2026-02-01,684.1216430664062,695.2412995205374,673.9394897527408,687.7018922041185,1614970000
2026-03-01,636.0100098,688.6199951171875,635.1300048828125,678.7000122070312,1525149830
